UserId,Nodes,Path,Names,Values,ReasonToManager,ReasonInExitInterview 
14992,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[992,13] (= 0) <= 0.9999042749404907)-->node 1: (X[992,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[992,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
14993,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (No),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->No,"node 0: (X[993,13] (= 1) > 0.9999042749404907)-->node 2: (X[993,1] (= 4) > 1.0085302591323853)-->node 10: (X[993,1] (= 4) > 1.9869093894958496)-->leaf node 12 (No)",,
14994,[0 2 9],node 0-->node 2-->leaf node 9 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->Yes,"node 0: (X[994,13] (= 1) > 0.9999042749404907)-->node 2: (X[994,1] (= 1) <= 1.0085302591323853)-->leaf node 9 (Yes)",Direction,Strategy 
14995,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->Yes,"node 0: (X[995,13] (= 0) <= 0.9999042749404907)-->node 1: (X[995,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[995,7] (= 0) <= 0.9963334798812866)-->node 5: (X[995,6] (= 1) > 0.9971165657043457)-->leaf node 8 (Yes)",Direction,Strategy 
14996,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->Yes,"node 0: (X[996,13] (= 0) <= 0.9999042749404907)-->node 1: (X[996,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[996,7] (= 0) <= 0.9963334798812866)-->node 5: (X[996,6] (= 1) > 0.9971165657043457)-->leaf node 8 (Yes)",Direction,Strategy 
14997,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[997,13] (= 1) > 0.9999042749404907)-->node 2: (X[997,1] (= 2) > 1.0085302591323853)-->node 10: (X[997,1] (= 2) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
14998,[0 2 9],node 0-->node 2-->leaf node 9 (No),Education_Post-Graduate-->TrainingHoursLastYear-->No,"node 0: (X[998,13] (= 1) > 0.9999042749404907)-->node 2: (X[998,1] (= 1) <= 1.0085302591323853)-->leaf node 9 (No)",,
14999,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->No,"node 0: (X[999,13] (= 0) <= 0.9999042749404907)-->node 1: (X[999,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[999,7] (= 1) > 0.9963334798812866)-->leaf node 6 (No)",,
15000,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[1000,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1000,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1000,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
15001,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[1001,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1001,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1001,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
15002,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[1002,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1002,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1002,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
15003,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->Yes,"node 0: (X[1003,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1003,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1003,7] (= 0) <= 0.9963334798812866)-->node 5: (X[1003,6] (= 1) > 0.9971165657043457)-->leaf node 8 (Yes)",Direction,Strategy 
15004,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->No,"node 0: (X[1004,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1004,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1004,7] (= 1) > 0.9963334798812866)-->leaf node 6 (No)",,
15005,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[1005,13] (= 1) > 0.9999042749404907)-->node 2: (X[1005,1] (= 4) > 1.0085302591323853)-->node 10: (X[1005,1] (= 4) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
15006,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[1006,13] (= 1) > 0.9999042749404907)-->node 2: (X[1006,1] (= 2) > 1.0085302591323853)-->node 10: (X[1006,1] (= 2) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
15007,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->No,"node 0: (X[1007,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1007,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1007,7] (= 1) > 0.9963334798812866)-->leaf node 6 (No)",,
15008,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (No),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->No,"node 0: (X[1008,13] (= 1) > 0.9999042749404907)-->node 2: (X[1008,1] (= 2) > 1.0085302591323853)-->node 10: (X[1008,1] (= 2) > 1.9869093894958496)-->leaf node 12 (No)",,
15009,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[1009,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1009,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1009,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
15010,[0 2 9],node 0-->node 2-->leaf node 9 (No),Education_Post-Graduate-->TrainingHoursLastYear-->No,"node 0: (X[1010,13] (= 1) > 0.9999042749404907)-->node 2: (X[1010,1] (= 1) <= 1.0085302591323853)-->leaf node 9 (No)",,
15011,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[1011,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1011,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1011,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
15012,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (No),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->No,"node 0: (X[1012,13] (= 1) > 0.9999042749404907)-->node 2: (X[1012,1] (= 4) > 1.0085302591323853)-->node 10: (X[1012,1] (= 4) > 1.9869093894958496)-->leaf node 12 (No)",,
15013,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[1013,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1013,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1013,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
15014,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->Yes,"node 0: (X[1014,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1014,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1014,7] (= 0) <= 0.9963334798812866)-->node 5: (X[1014,6] (= 1) > 0.9971165657043457)-->leaf node 8 (Yes)",Direction,Strategy 
15015,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->Yes,"node 0: (X[1015,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1015,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1015,7] (= 0) <= 0.9963334798812866)-->node 5: (X[1015,6] (= 1) > 0.9971165657043457)-->leaf node 8 (Yes)",Direction,Strategy 
15016,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (No),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->No,"node 0: (X[1016,13] (= 1) > 0.9999042749404907)-->node 2: (X[1016,1] (= 4) > 1.0085302591323853)-->node 10: (X[1016,1] (= 4) > 1.9869093894958496)-->leaf node 12 (No)",,
15017,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[1017,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1017,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1017,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
15018,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->No,"node 0: (X[1018,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1018,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1018,7] (= 1) > 0.9963334798812866)-->leaf node 6 (No)",,
15019,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[1019,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1019,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1019,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
15020,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->Yes,"node 0: (X[1020,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1020,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1020,7] (= 0) <= 0.9963334798812866)-->node 5: (X[1020,6] (= 1) > 0.9971165657043457)-->leaf node 8 (Yes)",Direction,Strategy 
15021,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[1021,13] (= 1) > 0.9999042749404907)-->node 2: (X[1021,1] (= 4) > 1.0085302591323853)-->node 10: (X[1021,1] (= 4) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
15022,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[1022,13] (= 1) > 0.9999042749404907)-->node 2: (X[1022,1] (= 2) > 1.0085302591323853)-->node 10: (X[1022,1] (= 2) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
15023,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->No,"node 0: (X[1023,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1023,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1023,7] (= 0) <= 0.9963334798812866)-->node 5: (X[1023,6] (= 1) > 0.9971165657043457)-->leaf node 8 (No)",,
15024,[0 2 9],node 0-->node 2-->leaf node 9 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->Yes,"node 0: (X[1024,13] (= 1) > 0.9999042749404907)-->node 2: (X[1024,1] (= 1) <= 1.0085302591323853)-->leaf node 9 (Yes)",Direction,Strategy 
15025,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->Yes,"node 0: (X[1025,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1025,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1025,7] (= 0) <= 0.9963334798812866)-->node 5: (X[1025,6] (= 1) > 0.9971165657043457)-->leaf node 8 (Yes)",Direction,Strategy 
15026,[0 2 9],node 0-->node 2-->leaf node 9 (No),Education_Post-Graduate-->TrainingHoursLastYear-->No,"node 0: (X[1026,13] (= 1) > 0.9999042749404907)-->node 2: (X[1026,1] (= 1) <= 1.0085302591323853)-->leaf node 9 (No)",,
15027,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->No,"node 0: (X[1027,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1027,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1027,7] (= 0) <= 0.9963334798812866)-->node 5: (X[1027,6] (= 1) > 0.9971165657043457)-->leaf node 8 (No)",,
15028,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[1028,13] (= 1) > 0.9999042749404907)-->node 2: (X[1028,1] (= 2) > 1.0085302591323853)-->node 10: (X[1028,1] (= 2) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
15029,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[1029,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1029,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1029,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
15030,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[1030,13] (= 1) > 0.9999042749404907)-->node 2: (X[1030,1] (= 3) > 1.0085302591323853)-->node 10: (X[1030,1] (= 3) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
15031,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->No,"node 0: (X[1031,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1031,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1031,7] (= 1) > 0.9963334798812866)-->leaf node 6 (No)",,
15032,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[1032,13] (= 1) > 0.9999042749404907)-->node 2: (X[1032,1] (= 2) > 1.0085302591323853)-->node 10: (X[1032,1] (= 2) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
15033,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (No),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->No,"node 0: (X[1033,13] (= 1) > 0.9999042749404907)-->node 2: (X[1033,1] (= 4) > 1.0085302591323853)-->node 10: (X[1033,1] (= 4) > 1.9869093894958496)-->leaf node 12 (No)",,
15034,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[1034,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1034,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1034,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
15035,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[1035,13] (= 1) > 0.9999042749404907)-->node 2: (X[1035,1] (= 2) > 1.0085302591323853)-->node 10: (X[1035,1] (= 2) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
15036,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (No),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->No,"node 0: (X[1036,13] (= 1) > 0.9999042749404907)-->node 2: (X[1036,1] (= 2) > 1.0085302591323853)-->node 10: (X[1036,1] (= 2) > 1.9869093894958496)-->leaf node 12 (No)",,
15037,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->No,"node 0: (X[1037,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1037,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1037,7] (= 1) > 0.9963334798812866)-->leaf node 6 (No)",,
15038,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (No),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->No,"node 0: (X[1038,13] (= 1) > 0.9999042749404907)-->node 2: (X[1038,1] (= 2) > 1.0085302591323853)-->node 10: (X[1038,1] (= 2) > 1.9869093894958496)-->leaf node 12 (No)",,
15039,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->No,"node 0: (X[1039,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1039,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1039,7] (= 1) > 0.9963334798812866)-->leaf node 6 (No)",,
15040,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->No,"node 0: (X[1040,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1040,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1040,7] (= 0) <= 0.9963334798812866)-->node 5: (X[1040,6] (= 1) > 0.9971165657043457)-->leaf node 8 (No)",,
15041,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->No,"node 0: (X[1041,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1041,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1041,7] (= 1) > 0.9963334798812866)-->leaf node 6 (No)",,
15042,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[1042,13] (= 1) > 0.9999042749404907)-->node 2: (X[1042,1] (= 2) > 1.0085302591323853)-->node 10: (X[1042,1] (= 2) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
15043,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[1043,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1043,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1043,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
15044,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[1044,13] (= 1) > 0.9999042749404907)-->node 2: (X[1044,1] (= 2) > 1.0085302591323853)-->node 10: (X[1044,1] (= 2) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
15045,[0 2 9],node 0-->node 2-->leaf node 9 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->Yes,"node 0: (X[1045,13] (= 1) > 0.9999042749404907)-->node 2: (X[1045,1] (= 1) <= 1.0085302591323853)-->leaf node 9 (Yes)",Direction,Strategy 
15046,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[1046,13] (= 1) > 0.9999042749404907)-->node 2: (X[1046,1] (= 4) > 1.0085302591323853)-->node 10: (X[1046,1] (= 4) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
15047,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[1047,13] (= 1) > 0.9999042749404907)-->node 2: (X[1047,1] (= 3) > 1.0085302591323853)-->node 10: (X[1047,1] (= 3) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
15048,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->Yes,"node 0: (X[1048,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1048,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1048,7] (= 0) <= 0.9963334798812866)-->node 5: (X[1048,6] (= 1) > 0.9971165657043457)-->leaf node 8 (Yes)",Direction,Strategy 
15049,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[1049,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1049,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1049,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
15050,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[1050,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1050,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1050,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
15051,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (No),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->No,"node 0: (X[1051,13] (= 1) > 0.9999042749404907)-->node 2: (X[1051,1] (= 3) > 1.0085302591323853)-->node 10: (X[1051,1] (= 3) > 1.9869093894958496)-->leaf node 12 (No)",,
15052,[0 2 9],node 0-->node 2-->leaf node 9 (No),Education_Post-Graduate-->TrainingHoursLastYear-->No,"node 0: (X[1052,13] (= 1) > 0.9999042749404907)-->node 2: (X[1052,1] (= 1) <= 1.0085302591323853)-->leaf node 9 (No)",,
15053,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[1053,13] (= 1) > 0.9999042749404907)-->node 2: (X[1053,1] (= 4) > 1.0085302591323853)-->node 10: (X[1053,1] (= 4) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
15054,[0 2 9],node 0-->node 2-->leaf node 9 (No),Education_Post-Graduate-->TrainingHoursLastYear-->No,"node 0: (X[1054,13] (= 1) > 0.9999042749404907)-->node 2: (X[1054,1] (= 1) <= 1.0085302591323853)-->leaf node 9 (No)",,
15055,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (No),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->No,"node 0: (X[1055,13] (= 1) > 0.9999042749404907)-->node 2: (X[1055,1] (= 2) > 1.0085302591323853)-->node 10: (X[1055,1] (= 2) > 1.9869093894958496)-->leaf node 12 (No)",,
15056,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (No),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->No,"node 0: (X[1056,13] (= 1) > 0.9999042749404907)-->node 2: (X[1056,1] (= 2) > 1.0085302591323853)-->node 10: (X[1056,1] (= 2) > 1.9869093894958496)-->leaf node 12 (No)",,
15057,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[1057,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1057,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1057,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
15058,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[1058,13] (= 1) > 0.9999042749404907)-->node 2: (X[1058,1] (= 2) > 1.0085302591323853)-->node 10: (X[1058,1] (= 2) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
15059,[0 1 3 6],node 0-->node 1-->node 3-->leaf node 6 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Yes,"node 0: (X[1059,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1059,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1059,7] (= 1) > 0.9963334798812866)-->leaf node 6 (Yes)",Direction,Strategy 
15060,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (No),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->No,"node 0: (X[1060,13] (= 1) > 0.9999042749404907)-->node 2: (X[1060,1] (= 4) > 1.0085302591323853)-->node 10: (X[1060,1] (= 4) > 1.9869093894958496)-->leaf node 12 (No)",,
15061,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (No),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->No,"node 0: (X[1061,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1061,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1061,7] (= 0) <= 0.9963334798812866)-->node 5: (X[1061,6] (= 1) > 0.9971165657043457)-->leaf node 8 (No)",,
15062,[ 0  2 10 12],node 0-->node 2-->node 10-->leaf node 12 (Yes),Education_Post-Graduate-->TrainingHoursLastYear-->TrainingHoursLastYear-->Yes,"node 0: (X[1062,13] (= 1) > 0.9999042749404907)-->node 2: (X[1062,1] (= 4) > 1.0085302591323853)-->node 10: (X[1062,1] (= 4) > 1.9869093894958496)-->leaf node 12 (Yes)",Direction,Strategy 
15063,[0 2 9],node 0-->node 2-->leaf node 9 (No),Education_Post-Graduate-->TrainingHoursLastYear-->No,"node 0: (X[1063,13] (= 1) > 0.9999042749404907)-->node 2: (X[1063,1] (= 1) <= 1.0085302591323853)-->leaf node 9 (No)",,
15064,[0 1 3 5 8],node 0-->node 1-->node 3-->node 5-->leaf node 8 (Yes),Education_Post-Graduate-->Education_Post-Graduate-->Gender_Male-->Gender_Female-->Yes,"node 0: (X[1064,13] (= 0) <= 0.9999042749404907)-->node 1: (X[1064,13] (= 0) <= 3.684971670736559e-05)-->node 3: (X[1064,7] (= 0) <= 0.9963334798812866)-->node 5: (X[1064,6] (= 1) > 0.9971165657043457)-->leaf node 8 (Yes)",Direction,Strategy 
